 0.00288097   0.00288299   0.00288905   0.00289916   0.00291332   0.00293157   0.00295392   0.00298041   0.00301107   0.00304594   0.00308507   0.00312852   0.00317635   0.00322861   0.00328539   0.00334675   0.00341280   0.00348361   0.00355928   0.00363993   0.00372566   0.00381659   0.00391285   0.00401459   0.00412193   0.00423504   0.00435407   0.00447919   0.00461059   0.00474845   0.00489297   0.00504436   0.00520283   0.00536863   0.00554198   0.00572314   0.00591238   0.00610996   0.00631619   0.00653136   0.00675579   0.00698980   0.00723373   0.00748795   0.00775283   0.00802874   0.00831608   0.00861528   0.00892675   0.00925094   0.00958831   0.00993933   0.01030449   0.01068428   0.01107922   0.01148983   0.01191665   0.01236023   0.01282112   0.01329989   0.01379711   0.01431337   0.01484923   0.01540527   0.01598209   0.01658025   0.01720033   0.01784287   0.01850842   0.01919751   0.01991064   0.02064829   0.02141090   0.02219888   0.02301260   0.02385238   0.02471850   0.02561118   0.02653056   0.02747673   0.02844970   0.02944940   0.03047569   0.03152831   0.03260695   0.03371117   0.03484043   0.03599410   0.03717143   0.03837157   0.03959356   0.04083631   0.04209865   0.04337928   0.04467680   0.04598972   0.04731644   0.04865525   0.05000440   0.05136201   0.05272618   0.05409491   0.05546616   0.05683787   0.05820791   0.05957417   0.06093451   0.06228680   0.06362893   0.06495882   0.06627443   0.06757376   0.06885488   0.07011593   0.07135513   0.07257079   0.07376131   0.07492521   0.07606111   0.07716773   0.07824393   0.07928867   0.08030106   0.08128030   0.08222574   0.08313684   0.08401317   0.08485445   0.08566047   0.08643116   0.08716657   0.08786681   0.08853211   0.08916279   0.08975927   0.09032201   0.09085158   0.09134860   0.09181375   0.09224778   0.09265147   0.09302565   0.09337120   0.09368902   0.09398003   0.09424519   0.09448548   0.09470188   0.09489537   0.09506697   0.09521768   0.09534850   0.09546042   0.09555444   0.09563154   0.09569268   0.09573884   0.09577094   0.09578992   0.09579668   0.09579210   0.09577706   0.09575239   0.09571892   0.09567745   0.09562875   0.09557357   0.09551264   0.09544667   0.09537632   0.09530226   0.09522510   0.09514546   0.09506392   0.09498102   0.09489729   0.09481326   0.09472938   0.09464613   0.09456394   0.09448322   0.09440437   0.09432774   0.09425369   0.09418254   0.09411459   0.09405013   0.09398941   0.09393268   0.09388016   0.09383203   0.09378850   0.09374971   0.09371581   0.09368692   0.09366314   0.09364456   0.09363124   0.09362323   0.09362055  
 0.00288299   0.00288501   0.00289107   0.00290117   0.00291534   0.00293359   0.00295594   0.00298243   0.00301309   0.00304797   0.00308710   0.00313055   0.00317838   0.00323065   0.00328743   0.00334879   0.00341484   0.00348565   0.00356133   0.00364198   0.00372771   0.00381865   0.00391492   0.00401665   0.00412400   0.00423711   0.00435614   0.00448127   0.00461267   0.00475054   0.00489506   0.00504645   0.00520493   0.00537072   0.00554408   0.00572524   0.00591448   0.00611207   0.00631830   0.00653347   0.00675790   0.00699191   0.00723585   0.00749007   0.00775495   0.00803086   0.00831821   0.00861741   0.00892890   0.00925310   0.00959049   0.00994154   0.01030672   0.01068655   0.01108153   0.01149219   0.01191907   0.01236272   0.01282370   0.01330257   0.01379990   0.01431628   0.01485228   0.01540849   0.01598549   0.01658385   0.01720413   0.01784691   0.01851271   0.01920206   0.01991548   0.02065342   0.02141635   0.02220467   0.02301874   0.02385890   0.02472541   0.02561848   0.02653828   0.02748489   0.02845831   0.02945849   0.03048526   0.03153839   0.03261755   0.03372230   0.03485212   0.03600635   0.03718427   0.03838501   0.03960761   0.04085099   0.04211397   0.04339526   0.04469345   0.04600705   0.04733445   0.04867397   0.05002381   0.05138214   0.05274702   0.05411647   0.05548845   0.05686087   0.05823163   0.05959860   0.06095965   0.06231265   0.06365548   0.06498605   0.06630233   0.06760232   0.06888407   0.07014575   0.07138555   0.07260179   0.07379287   0.07495731   0.07609371   0.07720081   0.07827747   0.07932264   0.08033542   0.08131502   0.08226079   0.08317219   0.08404879   0.08489030   0.08569653   0.08646740   0.08720295   0.08790331   0.08856870   0.08919946   0.08979598   0.09035875   0.09088833   0.09138534   0.09185048   0.09228449   0.09268815   0.09306230   0.09340781   0.09372559   0.09401657   0.09428170   0.09452195   0.09473832   0.09493179   0.09510337   0.09525405   0.09538485   0.09549675   0.09559075   0.09566784   0.09572897   0.09577511   0.09580719   0.09582615   0.09583289   0.09582829   0.09581322   0.09578853   0.09575504   0.09571354   0.09566481   0.09560960   0.09554864   0.09548263   0.09541225   0.09533815   0.09526096   0.09518129   0.09509970   0.09501676   0.09493300   0.09484893   0.09476501   0.09468173   0.09459950   0.09451874   0.09443985   0.09436319   0.09428911   0.09421793   0.09414995   0.09408546   0.09402472   0.09396796   0.09391541   0.09386727   0.09382371   0.09378491   0.09375099   0.09372209   0.09369830   0.09367971   0.09366638   0.09365837   0.09365569  
 0.00288905   0.00289107   0.00289713   0.00290723   0.00292140   0.00293965   0.00296201   0.00298850   0.00301917   0.00305405   0.00309319   0.00313665   0.00318448   0.00323676   0.00329354   0.00335492   0.00342097   0.00349180   0.00356748   0.00364814   0.00373388   0.00382483   0.00392111   0.00402285   0.00413021   0.00424333   0.00436238   0.00448751   0.00461892   0.00475680   0.00490133   0.00505272   0.00521121   0.00537701   0.00555037   0.00573154   0.00592079   0.00611838   0.00632462   0.00653979   0.00676422   0.00699824   0.00724219   0.00749642   0.00776131   0.00803724   0.00832461   0.00862383   0.00893535   0.00925960   0.00959704   0.00994815   0.01031342   0.01069335   0.01108846   0.01149927   0.01192634   0.01237020   0.01283143   0.01331059   0.01380827   0.01432503   0.01486146   0.01541815   0.01599568   0.01659462   0.01721555   0.01785901   0.01852556   0.01921572   0.01992999   0.02066884   0.02143272   0.02222205   0.02303718   0.02387845   0.02474612   0.02564041   0.02656147   0.02750939   0.02848418   0.02948576   0.03051400   0.03156865   0.03264937   0.03375573   0.03488720   0.03604315   0.03722282   0.03842536   0.03964981   0.04089508   0.04215999   0.04344325   0.04474345   0.04605908   0.04738855   0.04873016   0.05008212   0.05144259   0.05280962   0.05418122   0.05555536   0.05692995   0.05830287   0.05967199   0.06103518   0.06239028   0.06373520   0.06506782   0.06638612   0.06768807   0.06897176   0.07023530   0.07147691   0.07269490   0.07388766   0.07505370   0.07619163   0.07730018   0.07837819   0.07942464   0.08043860   0.08141930   0.08236606   0.08327836   0.08415577   0.08499799   0.08580483   0.08657623   0.08731221   0.08801292   0.08867860   0.08930955   0.08990621   0.09046907   0.09099868   0.09149569   0.09196078   0.09239472   0.09279829   0.09317234   0.09351774   0.09383541   0.09412628   0.09439131   0.09463147   0.09484775   0.09504114   0.09521265   0.09536327   0.09549400   0.09560585   0.09569980   0.09577683   0.09583791   0.09588400   0.09591603   0.09593493   0.09594161   0.09593695   0.09592181   0.09589705   0.09586347   0.09582189   0.09577307   0.09571777   0.09565672   0.09559061   0.09552013   0.09544592   0.09536862   0.09528884   0.09520714   0.09512409   0.09504021   0.09495602   0.09487200   0.09478860   0.09470626   0.09462540   0.09454640   0.09446964   0.09439546   0.09432418   0.09425611   0.09419154   0.09413071   0.09407388   0.09402126   0.09397305   0.09392944   0.09389058   0.09385662   0.09382768   0.09380386   0.09378524   0.09377190   0.09376387   0.09376120  
 0.00289916   0.00290117   0.00290723   0.00291734   0.00293152   0.00294977   0.00297213   0.00299863   0.00302931   0.00306420   0.00310335   0.00314682   0.00319466   0.00324695   0.00330375   0.00336514   0.00343121   0.00350204   0.00357775   0.00365842   0.00374418   0.00383514   0.00393144   0.00403320   0.00414057   0.00425371   0.00437277   0.00449792   0.00462935   0.00476723   0.00491178   0.00506319   0.00522169   0.00538750   0.00556087   0.00574205   0.00593131   0.00612891   0.00633515   0.00655034   0.00677478   0.00700880   0.00725276   0.00750700   0.00777191   0.00804786   0.00833526   0.00863453   0.00894610   0.00927041   0.00960795   0.00995917   0.01032458   0.01070468   0.01110000   0.01151107   0.01193844   0.01238266   0.01284432   0.01332397   0.01382220   0.01433960   0.01487675   0.01543425   0.01601266   0.01661258   0.01723458   0.01787920   0.01854699   0.01923849   0.01995418   0.02069454   0.02146003   0.02225104   0.02306795   0.02391107   0.02478068   0.02567700   0.02660017   0.02755028   0.02852734   0.02953129   0.03056197   0.03161914   0.03270247   0.03381153   0.03494577   0.03610457   0.03728718   0.03849273   0.03972026   0.04096869   0.04223683   0.04352337   0.04482692   0.04614596   0.04747888   0.04882399   0.05017949   0.05154353   0.05291415   0.05428936   0.05566712   0.05704533   0.05842185   0.05979457   0.06116131   0.06251995   0.06386835   0.06520441   0.06652607   0.06783132   0.06911821   0.07038488   0.07162952   0.07285042   0.07404599   0.07521471   0.07635519   0.07746616   0.07854645   0.07959502   0.08061096   0.08159348   0.08254190   0.08345570   0.08433445   0.08517786   0.08598573   0.08675800   0.08749472   0.08819602   0.08886215   0.08949344   0.09009033   0.09065332   0.09118298   0.09167997   0.09214499   0.09257880   0.09298222   0.09335610   0.09370133   0.09401881   0.09430950   0.09457436   0.09481435   0.09503048   0.09522374   0.09539512   0.09554562   0.09567625   0.09578800   0.09588186   0.09595880   0.09601979   0.09606579   0.09609773   0.09611654   0.09612312   0.09611835   0.09610310   0.09607821   0.09604451   0.09600278   0.09595382   0.09589837   0.09583715   0.09577087   0.09570022   0.09562583   0.09554835   0.09546838   0.09538649   0.09530325   0.09521919   0.09513481   0.09505059   0.09496700   0.09488448   0.09480344   0.09472427   0.09464733   0.09457299   0.09450155   0.09443333   0.09436861   0.09430765   0.09425069   0.09419795   0.09414964   0.09410593   0.09406698   0.09403295   0.09400394   0.09398007   0.09396141   0.09394804   0.09394000   0.09393731  
 0.00291332   0.00291534   0.00292140   0.00293152   0.00294570   0.00296396   0.00298633   0.00301284   0.00304352   0.00307842   0.00311759   0.00316107   0.00320893   0.00326124   0.00331805   0.00337946   0.00344555   0.00351641   0.00359213   0.00367283   0.00375861   0.00384960   0.00394591   0.00404770   0.00415510   0.00426825   0.00438734   0.00451251   0.00464396   0.00478187   0.00492643   0.00507786   0.00523637   0.00540220   0.00557559   0.00575678   0.00594605   0.00614366   0.00634991   0.00656511   0.00678956   0.00702359   0.00726757   0.00752183   0.00778676   0.00806274   0.00835018   0.00864950   0.00896115   0.00928556   0.00962321   0.00997459   0.01034019   0.01072053   0.01111615   0.01152757   0.01195537   0.01240010   0.01286234   0.01334268   0.01384170   0.01435999   0.01489815   0.01545677   0.01603644   0.01663773   0.01726122   0.01790746   0.01857701   0.01927038   0.01998807   0.02073056   0.02149829   0.02229167   0.02311107   0.02395680   0.02482914   0.02572829   0.02665443   0.02760762   0.02858788   0.02959514   0.03062925   0.03168997   0.03277697   0.03388981   0.03502796   0.03619077   0.03737750   0.03858728   0.03981915   0.04107201   0.04234468   0.04363585   0.04494410   0.04626793   0.04760571   0.04895574   0.05031621   0.05168526   0.05306093   0.05444122   0.05582406   0.05720735   0.05858895   0.05996671   0.06133847   0.06270206   0.06405536   0.06539624   0.06672263   0.06803251   0.06932393   0.07059498   0.07184387   0.07306888   0.07426839   0.07544088   0.07658495   0.07769931   0.07878279   0.07983435   0.08085306   0.08183814   0.08278890   0.08370481   0.08458544   0.08543051   0.08623982   0.08701332   0.08775105   0.08845318   0.08911995   0.08975171   0.09034892   0.09091208   0.09144181   0.09193876   0.09240367   0.09283731   0.09324051   0.09361414   0.09395910   0.09427632   0.09456675   0.09483135   0.09507111   0.09528702   0.09548008   0.09565127   0.09580161   0.09593209   0.09604370   0.09613743   0.09621424   0.09627510   0.09632097   0.09635278   0.09637145   0.09637788   0.09637296   0.09635754   0.09633248   0.09629859   0.09625667   0.09620749   0.09615182   0.09609038   0.09602386   0.09595296   0.09587832   0.09580059   0.09572035   0.09563820   0.09555469   0.09547036   0.09538571   0.09530123   0.09521738   0.09513459   0.09505330   0.09497387   0.09489670   0.09482212   0.09475046   0.09468203   0.09461711   0.09455595   0.09449882   0.09444591   0.09439745   0.09435360   0.09431454   0.09428039   0.09425130   0.09422735   0.09420863   0.09419522   0.09418715   0.09418446  
 0.00293157   0.00293359   0.00293965   0.00294977   0.00296396   0.00298223   0.00300461   0.00303113   0.00306183   0.00309675   0.00313593   0.00317943   0.00322731   0.00327964   0.00333648   0.00339791   0.00346403   0.00353491   0.00361066   0.00369139   0.00377720   0.00386821   0.00396456   0.00406637   0.00417380   0.00428699   0.00440610   0.00453130   0.00466277   0.00480070   0.00494529   0.00509674   0.00525528   0.00542113   0.00559453   0.00577574   0.00596502   0.00616264   0.00636891   0.00658411   0.00680857   0.00704262   0.00728661   0.00754089   0.00780585   0.00808187   0.00836936   0.00866876   0.00898049   0.00930502   0.00964283   0.00999440   0.01036025   0.01074090   0.01113689   0.01154878   0.01197712   0.01242250   0.01288550   0.01336672   0.01386675   0.01438619   0.01492565   0.01548572   0.01606700   0.01667006   0.01729548   0.01794382   0.01861562   0.01931141   0.02003169   0.02077692   0.02154755   0.02234399   0.02316660   0.02401569   0.02489155   0.02579438   0.02672434   0.02768151   0.02866590   0.02967745   0.03071599   0.03178130   0.03287304   0.03399077   0.03513395   0.03630195   0.03749400   0.03870925   0.03994672   0.04120531   0.04248384   0.04378098   0.04509532   0.04642534   0.04776939   0.04912578   0.05049268   0.05186821   0.05325041   0.05463726   0.05602667   0.05741653   0.05880468   0.06018897   0.06156720   0.06293721   0.06429683   0.06564395   0.06697646   0.06829233   0.06958958   0.07086631   0.07212069   0.07335100   0.07455560   0.07573295   0.07688166   0.07800040   0.07908801   0.08014343   0.08116573   0.08215410   0.08310787   0.08402650   0.08490957   0.08575677   0.08656794   0.08734302   0.08808206   0.08878524   0.08945283   0.09008519   0.09068279   0.09124618   0.09177598   0.09227287   0.09273762   0.09317102   0.09357392   0.09394722   0.09429183   0.09460869   0.09489877   0.09516303   0.09540248   0.09561810   0.09581088   0.09598183   0.09613195   0.09626222   0.09637364   0.09646718   0.09654381   0.09660451   0.09665020   0.09668183   0.09670031   0.09670655   0.09670142   0.09668578   0.09666049   0.09662635   0.09658417   0.09653473   0.09647877   0.09641702   0.09635020   0.09627898   0.09620402   0.09612594   0.09604537   0.09596287   0.09587901   0.09579433   0.09570933   0.09562451   0.09554032   0.09545720   0.09537557   0.09529583   0.09521834   0.09514346   0.09507151   0.09500280   0.09493762   0.09487622   0.09481885   0.09476574   0.09471708   0.09467305   0.09463383   0.09459955   0.09457033   0.09454629   0.09452750   0.09451403   0.09450593   0.09450323  
 0.00295392   0.00295594   0.00296201   0.00297213   0.00298633   0.00300461   0.00302700   0.00305354   0.00308425   0.00311919   0.00315839   0.00320192   0.00324982   0.00330218   0.00335905   0.00342051   0.00348666   0.00355757   0.00363336   0.00371411   0.00379996   0.00389101   0.00398739   0.00408924   0.00419670   0.00430992   0.00442907   0.00455430   0.00468580   0.00482377   0.00496838   0.00511986   0.00527842   0.00544429   0.00561771   0.00579894   0.00598823   0.00618587   0.00639215   0.00660736   0.00683183   0.00706590   0.00730990   0.00756421   0.00782920   0.00810526   0.00839281   0.00869229   0.00900413   0.00932880   0.00966679   0.01001861   0.01038475   0.01076578   0.01116222   0.01157466   0.01200367   0.01244984   0.01291377   0.01339606   0.01389733   0.01441819   0.01495924   0.01552109   0.01610434   0.01670957   0.01733736   0.01798827   0.01866285   0.01936161   0.02008506   0.02083366   0.02160785   0.02240805   0.02323460   0.02408784   0.02496802   0.02587537   0.02681003   0.02777209   0.02876156   0.02977837   0.03082237   0.03189332   0.03299088   0.03411462   0.03526399   0.03643836   0.03763697   0.03885894   0.04010330   0.04136895   0.04265468   0.04395918   0.04528100   0.04661862   0.04797040   0.04933461   0.05070942   0.05209293   0.05348316   0.05487807   0.05627557   0.05767351   0.05906974   0.06046205   0.06184825   0.06322615   0.06459356   0.06594834   0.06728838   0.06861161   0.06991604   0.07119975   0.07246090   0.07369772   0.07490858   0.07609192   0.07724632   0.07837046   0.07946314   0.08052330   0.08155000   0.08254243   0.08349990   0.08442187   0.08530792   0.08615774   0.08697118   0.08774819   0.08848883   0.08919329   0.08986187   0.09049495   0.09109303   0.09165667   0.09218654   0.09268334   0.09314787   0.09358096   0.09398348   0.09435635   0.09470050   0.09501691   0.09530653   0.09557036   0.09580940   0.09602463   0.09621707   0.09638770   0.09653752   0.09666752   0.09677869   0.09687199   0.09694840   0.09700887   0.09705434   0.09708574   0.09710398   0.09710997   0.09710457   0.09708866   0.09706307   0.09702863   0.09698612   0.09693634   0.09688002   0.09681790   0.09675069   0.09667908   0.09660371   0.09652522   0.09644422   0.09636130   0.09627701   0.09619190   0.09610647   0.09602122   0.09593660   0.09585307   0.09577103   0.09569089   0.09561302   0.09553777   0.09546547   0.09539642   0.09533091   0.09526921   0.09521156   0.09515818   0.09510928   0.09506504   0.09502562   0.09499117   0.09496181   0.09493765   0.09491877   0.09490523   0.09489709   0.09489438  
 0.00298041   0.00298243   0.00298850   0.00299863   0.00301284   0.00303113   0.00305354   0.00308009   0.00311083   0.00314579   0.00318501   0.00322857   0.00327650   0.00332888   0.00338579   0.00344729   0.00351347   0.00358442   0.00366024   0.00374104   0.00382692   0.00391801   0.00401444   0.00411633   0.00422383   0.00433709   0.00445627   0.00458154   0.00471308   0.00485108   0.00499573   0.00514723   0.00530582   0.00547171   0.00564516   0.00582640   0.00601571   0.00621336   0.00641965   0.00663487   0.00685936   0.00709343   0.00733745   0.00759178   0.00785680   0.00813291   0.00842053   0.00872009   0.00903206   0.00935689   0.00969510   0.01004719   0.01041368   0.01079514   0.01119213   0.01160522   0.01203501   0.01248211   0.01294714   0.01343071   0.01393344   0.01445597   0.01499890   0.01556286   0.01614845   0.01675626   0.01738687   0.01804083   0.01871870   0.01942100   0.02014822   0.02090082   0.02167925   0.02248391   0.02331516   0.02417332   0.02505865   0.02597137   0.02691163   0.02787951   0.02887502   0.02989810   0.03094859   0.03202625   0.03313075   0.03426164   0.03541839   0.03660035   0.03780676   0.03903674   0.04028930   0.04156335   0.04285766   0.04417091   0.04550165   0.04684834   0.04820932   0.04958284   0.05096707   0.05236008   0.05375988   0.05516441   0.05657154   0.05797912   0.05938495   0.06078683   0.06218252   0.06356982   0.06494651   0.06631042   0.06765943   0.06899143   0.07030442   0.07159644   0.07286563   0.07411022   0.07532853   0.07651900   0.07768018   0.07881074   0.07990945   0.08097526   0.08200719   0.08300443   0.08396630   0.08489223   0.08578182   0.08663475   0.08745088   0.08823017   0.08897270   0.08967867   0.09034841   0.09098232   0.09158094   0.09214486   0.09267478   0.09317146   0.09363570   0.09406839   0.09447042   0.09484275   0.09518634   0.09550216   0.09579122   0.09605451   0.09629303   0.09650779   0.09669978   0.09687001   0.09701946   0.09714911   0.09725996   0.09735296   0.09742908   0.09748926   0.09753444   0.09756555   0.09758350   0.09758917   0.09758345   0.09756720   0.09754125   0.09750642   0.09746352   0.09741332   0.09735657   0.09729400   0.09722633   0.09715423   0.09707837   0.09699938   0.09691788   0.09683444   0.09674964   0.09666401   0.09657807   0.09649231   0.09640719   0.09632316   0.09624064   0.09616002   0.09608169   0.09600600   0.09593327   0.09586381   0.09579792   0.09573586   0.09567787   0.09562418   0.09557499   0.09553049   0.09549084   0.09545619   0.09542666   0.09540236   0.09538336   0.09536975   0.09536156   0.09535883  
 0.00301107   0.00301309   0.00301917   0.00302931   0.00304352   0.00306183   0.00308425   0.00311083   0.00314159   0.00317657   0.00321583   0.00325941   0.00330738   0.00335980   0.00341673   0.00347827   0.00354450   0.00361549   0.00369136   0.00377220   0.00385813   0.00394927   0.00404573   0.00414767   0.00425522   0.00436852   0.00448775   0.00461306   0.00474464   0.00488267   0.00502735   0.00517889   0.00533751   0.00550342   0.00567689   0.00585815   0.00604747   0.00624513   0.00645143   0.00666666   0.00689115   0.00712523   0.00736927   0.00762361   0.00788866   0.00816482   0.00845251   0.00875217   0.00906427   0.00938929   0.00972773   0.01008013   0.01044702   0.01082898   0.01122658   0.01164042   0.01207111   0.01251929   0.01298558   0.01347062   0.01397505   0.01449951   0.01504463   0.01561103   0.01619933   0.01681013   0.01744400   0.01810151   0.01878321   0.01948961   0.02022121   0.02097847   0.02176182   0.02257167   0.02340838   0.02427226   0.02516358   0.02608255   0.02702931   0.02800396   0.02900650   0.03003687   0.03109491   0.03218039   0.03329295   0.03443218   0.03559751   0.03678830   0.03800379   0.03924309   0.04050520   0.04178903   0.04309334   0.04441678   0.04575790   0.04711515   0.04848684   0.04987121   0.05126641   0.05267049   0.05408144   0.05549715   0.05691550   0.05833431   0.05975133   0.06116435   0.06257110   0.06396934   0.06535684   0.06673139   0.06809084   0.06943305   0.07075600   0.07205770   0.07333626   0.07458989   0.07581688   0.07701564   0.07818471   0.07932273   0.08042847   0.08150083   0.08253884   0.08354168   0.08450865   0.08543919   0.08633287   0.08718941   0.08800865   0.08879057   0.08953527   0.09024298   0.09091403   0.09154889   0.09214810   0.09271232   0.09324227   0.09373875   0.09420263   0.09463481   0.09503624   0.09540790   0.09575079   0.09606590   0.09635426   0.09661687   0.09685476   0.09706892   0.09726037   0.09743009   0.09757907   0.09770830   0.09781874   0.09791137   0.09798712   0.09804694   0.09809177   0.09812252   0.09814009   0.09814539   0.09813927   0.09812261   0.09809622   0.09806094   0.09801757   0.09796687   0.09790960   0.09784650   0.09777828   0.09770562   0.09762918   0.09754960   0.09746750   0.09738346   0.09729806   0.09721182   0.09712528   0.09703892   0.09695321   0.09686860   0.09678551   0.09670434   0.09662548   0.09654926   0.09647604   0.09640611   0.09633977   0.09627728   0.09621890   0.09616484   0.09611532   0.09607052   0.09603061   0.09599572   0.09596599   0.09594152   0.09592240   0.09590869   0.09590045   0.09589770  
 0.00304594   0.00304797   0.00305405   0.00306420   0.00307842   0.00309675   0.00311919   0.00314579   0.00317657   0.00321158   0.00325087   0.00329449   0.00334249   0.00339495   0.00345193   0.00351351   0.00357978   0.00365082   0.00372674   0.00380763   0.00389361   0.00398480   0.00408132   0.00418330   0.00429090   0.00440425   0.00452352   0.00464888   0.00478050   0.00491858   0.00506329   0.00521486   0.00537351   0.00553945   0.00571293   0.00589420   0.00608354   0.00628121   0.00648751   0.00670274   0.00692723   0.00716132   0.00740536   0.00765972   0.00792480   0.00820100   0.00848875   0.00878852   0.00910076   0.00942598   0.00976468   0.01011742   0.01048476   0.01086727   0.01126555   0.01168023   0.01211195   0.01256134   0.01302906   0.01351577   0.01402212   0.01454878   0.01509638   0.01566557   0.01625696   0.01687116   0.01750876   0.01817032   0.01885639   0.01956747   0.02030407   0.02106665   0.02185563   0.02267142   0.02351437   0.02438479   0.02528296   0.02620907   0.02716327   0.02814567   0.02915625   0.03019496   0.03126164   0.03235605   0.03347786   0.03462661   0.03580177   0.03700267   0.03822855   0.03947852   0.04075158   0.04204660   0.04336235   0.04469746   0.04605048   0.04741981   0.04880377   0.05020058   0.05160835   0.05302511   0.05444881   0.05587735   0.05730856   0.05874021   0.06017007   0.06159584   0.06301526   0.06442604   0.06582592   0.06721266   0.06858406   0.06993797   0.07127233   0.07258511   0.07387440   0.07513837   0.07637529   0.07758355   0.07876164   0.07990820   0.08102196   0.08210182   0.08314679   0.08415602   0.08512882   0.08606460   0.08696296   0.08782360   0.08864638   0.08943128   0.09017843   0.09088809   0.09156061   0.09219651   0.09279636   0.09336087   0.09389081   0.09438702   0.09485043   0.09528198   0.09568267   0.09605351   0.09639554   0.09670979   0.09699730   0.09725910   0.09749621   0.09770964   0.09790042   0.09806951   0.09821792   0.09834662   0.09845656   0.09854871   0.09862401   0.09868339   0.09872778   0.09875809   0.09877522   0.09878005   0.09877346   0.09875630   0.09872940   0.09869358   0.09864964   0.09859836   0.09854049   0.09847677   0.09840791   0.09833459   0.09825748   0.09817722   0.09809442   0.09800969   0.09792359   0.09783665   0.09774941   0.09766236   0.09757598   0.09749070   0.09740696   0.09732515   0.09724567   0.09716886   0.09709507   0.09702460   0.09695774   0.09689477   0.09683593   0.09678146   0.09673156   0.09668641   0.09664619   0.09661103   0.09658107   0.09655641   0.09653714   0.09652333   0.09651502   0.09651225  
